placekey,raw_visitor_counts,distance_from_home,median_dwell,cluster,location_name,top_category,sub_category,latitude,longitude,city,region,pred_sub_category
zzw-223@8ts-n7c-8qf,4.976733742420574,8.41847721847708,2.70805020110221,1,Safeway,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.835152,-109.73446,Thatcher,AZ,Supermarkets and Other Grocery (except Convenience) Stores
224-222@5zb-x54-nyv,6.22455842927536,8.867709208039386,2.995732273553991,1,Sprouts Farmers Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.697594,-111.92355,Scottsdale,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-226@5zb-x4w-2c5,5.420534999272286,8.62371303479391,2.995732273553991,1,Safeway,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.781071,-111.92226,Scottsdale,AZ,Supermarkets and Other Grocery (except Convenience) Stores
223-224@8ts-3nz-mff,6.20455776256869,8.73761303680885,2.995732273553991,1,Food City Arizona,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.161449,-110.99044,Tucson,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-222@8ts-d5n-jd9,6.598509028614515,8.904901577935142,2.995732273553991,1,Food City Arizona,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.448532,-112.34263,Avondale,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-222@5z9-qz2-2kz,1.791759469228055,8.12355783506165,3.068052935133617,3,Circle K,Grocery Stores,Convenience Stores,34.770252,-112.45319,Prescott,AZ,Convenience Stores
222-222@8ts-zbk-w8v,4.875197323201151,7.905441649060286,2.3978952727983707,1,Mesa Food & Deli,Grocery Stores,Convenience Stores,33.408176,-111.81493,Mesa,AZ,Convenience Stores
22c-225@8ts-2g7-4jv,2.3978952727983707,7.418780882750794,1.9459101490553132,1,Sun Lite Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.759056,-111.67174,Arizona City,AZ,Supermarkets and Other Grocery (except Convenience) Stores
225-222@8ts-d2y-syv,3.4965075614664802,9.871635623086945,2.4849066497880004,2,Cotton Country Jams,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.412163,-112.07311,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
223-223@5z9-7qf-kj9,7.050989447068045,8.331586243630754,3.044522437723423,1,Smith's Food & Drug Stores,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,34.477329,-114.32208,Lake Havasu City,AZ,Supermarkets and Other Grocery (except Convenience) Stores
226-222@8ts-79s-pqf,4.174387269895637,8.038512020976814,2.0794415416798357,1,Quik Mart,Grocery Stores,Convenience Stores,32.13744,-110.95576,Tucson,AZ,Convenience Stores
zzy-222@8th-8wz-jjv,3.828641396489095,9.798515850169505,2.1972245773362196,2,Circle K,Grocery Stores,Convenience Stores,34.133232,-109.27499,Springerville,AZ,Convenience Stores
225-223@5zb-xfs-fcq,6.042632833682381,8.230044310126114,2.8903717578961645,1,Safeway,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.563835,-112.28846,Peoria,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-223@8ts-3jj-nt9,5.872117789475416,8.224431573221159,2.772588722239781,1,Safeway,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.117943,-110.79903,Tucson,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-222@8ts-zd9-zpv,2.4849066497880004,9.60393530751386,2.2512917986064953,3,Chris Petrone Deli Provisions,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.351563,-111.8362,Chandler,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-227@5zb-xdh-54v,5.820082930352362,7.788211557847076,2.302585092994046,1,Food City Arizona,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.467335,-112.1701,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-224@5zb-v7b-v4v,6.818924065275521,9.075322160298095,1.9459101490553132,2,Corner Store,Grocery Stores,Convenience Stores,33.639496,-112.42091,Surprise,AZ,Convenience Stores
222-223@5zb-xbb-3h5,6.975413927455952,8.214194414852564,2.995732273553991,1,Fry's Food & Drug Stores,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.537266,-112.09844,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-222@5zb-xdp-xkf,6.0867747269123065,9.734832186505988,2.0794415416798357,2,Circle K,Grocery Stores,Convenience Stores,33.458183,-112.06464,Phoenix,AZ,Convenience Stores
222-222@8ts-zbp-sh5,7.166265974133638,8.703008637464448,3.295836866004329,1,WinCo Foods,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.374161,-111.84023,Gilbert,AZ,Supermarkets and Other Grocery (except Convenience) Stores
22j-222@5zb-xb7-mtv,3.8918202981106265,8.711607995897575,3.4339872044851463,3,Best Farmers Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.508396,-112.11646,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-222@5zb-xdc-r8v,4.7535901911063645,9.531988993991236,3.1354942159291497,3,Chi N Hing Food Service,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.504498,-112.15075,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-222@8sc-xqs-dd9,5.337538079701318,9.197153810172008,1.791759469228055,2,Circle K,Grocery Stores,Convenience Stores,32.668812,-114.61553,Yuma,AZ,Convenience Stores
222-222@5zb-vg4-yn5,1.9459101490553132,9.195531256322475,3.044522437723423,3,West Valley Processing,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.369991,-112.57372,Buckeye,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-222@8sc-xqj-gc5,3.044522437723423,8.009695357742922,1.9459101490553132,1,ampm,Grocery Stores,Convenience Stores,32.702721,-114.62414,Yuma,AZ,Convenience Stores
223-222@5zb-xcg-dd9,4.997212273764115,8.46611040118692,2.1972245773362196,1,Circle K,Grocery Stores,Convenience Stores,33.567268,-112.09926,Phoenix,AZ,Convenience Stores
zzy-222@8ts-zdg-zfz,3.7612001156935624,7.809135398120538,2.302585092994046,1,Circle K,Grocery Stores,Convenience Stores,33.306362,-111.80688,Chandler,AZ,Convenience Stores
zzy-222@8ts-zqm-td9,5.814130531825066,10.311516039047453,1.9459101490553132,2,Circle K,Grocery Stores,Convenience Stores,33.573952,-111.7141,Fountain Hills,AZ,Convenience Stores
226-222@8tr-zbg-835,5.0689042022202315,8.081165777725433,1.9459101490553132,1,Circle K,Grocery Stores,Convenience Stores,32.322838,-111.03693,Tucson,AZ,Convenience Stores
222-222@8sc-xnk-dy9,3.332204510175204,8.339261982923576,3.367295829986474,3,Seven Up Bottling,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.676521,-114.50806,Yuma,AZ,Convenience Stores
222-222@8ts-d64-4vz,4.983606621708336,9.100860271357362,1.9459101490553132,2,Circle K,Grocery Stores,Convenience Stores,33.421803,-112.16879,Phoenix,AZ,Convenience Stores
229-222@8ts-3hd-49z,3.6888794541139363,8.74814616962193,3.295836866004329,3,Circle K,Grocery Stores,Convenience Stores,32.192436,-110.85379,Tucson,AZ,Convenience Stores
222-222@5zb-xh4-4jv,5.697093486505405,9.097283649683886,2.0794415416798357,2,Circle K,Grocery Stores,Convenience Stores,33.638439,-112.27369,Sun City,AZ,Convenience Stores
222-223@8ts-zn8-2ff,7.132497551660044,8.740336742730447,3.091042453358316,1,WinCo Foods,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.392738,-111.68285,Mesa,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-222@8sc-xq8-rzf,2.5649493574615367,9.493110400066943,4.110873864173311,3,Classic Baby Vegetables,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.612385,-114.54791,Yuma,AZ,Supermarkets and Other Grocery (except Convenience) Stores
225-222@8ts-zfh-nyv,3.4011973816621555,10.114720452824503,2.6390573296152584,3,Sting 'N' Linger Salsa Company,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.427799,-111.9071,Tempe,AZ,Supermarkets and Other Grocery (except Convenience) Stores
225-222@8ts-yf4-gc5,3.7612001156935624,7.584264818389059,2.302585092994046,1,Lee's Foodland Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.975399,-111.51829,Coolidge,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-222@8ts-d33-9cq,3.1354942159291497,8.334471554600944,2.302585092994046,1,Circle K,Grocery Stores,Convenience Stores,33.392735,-112.0997,Phoenix,AZ,Convenience Stores
zzw-222@5zb-xb5-zmk,5.713732805509369,9.357121103184378,2.6390573296152584,2,Shamrock Foodservice Warehouse,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.495682,-112.11192,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-222@5zb-xgn-k9f,4.5217885770490405,8.771059915373288,3.5553480614894135,3,Sweet Inspired Cuisine,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.564671,-112.19296,Glendale,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-222@8ts-zg9-nbk,2.5649493574615367,8.971067438732089,2.302585092994046,3,One Stop Food Mart,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.42234,-111.86602,Mesa,AZ,Supermarkets and Other Grocery (except Convenience) Stores
225-222@8ts-d32-fmk,5.2574953720277815,8.471986598578159,1.9459101490553132,1,Circle K,Grocery Stores,Convenience Stores,33.363621,-112.07348,Phoenix,AZ,Convenience Stores
zzw-222@8tr-ztf-n3q,2.833213344056216,8.538367426647644,2.0794415416798357,2,Bower's Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.186005,-111.09161,Tucson Estates,AZ,Convenience Stores
222-224@8ts-3mj-5mk,4.143134726391533,9.135401285311689,1.791759469228055,2,Fast Market,Grocery Stores,Convenience Stores,32.297939,-110.99583,Tucson,AZ,Convenience Stores
222-223@8tg-hsy-st9,5.564520407322694,9.163563180417254,1.791759469228055,2,Silver Saddle Trading Post,Grocery Stores,Convenience Stores,35.270142,-111.54448,Doney Park,AZ,Convenience Stores
zzw-224@8ts-zd8-py9,3.58351893845611,7.424165281042028,3.4011973816621555,1,Safeway,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.322361,-111.82214,Chandler,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-223@8ts-zyg-pvz,5.181783550292085,9.000606507571892,2.9444389791664403,1,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.31834,-111.89285,Chandler,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzy-222@8th-9nw-bx5,4.276666119016055,10.008252891111209,3.091042453358316,3,Stanford General Store Nettie's Deli,Grocery Stores,Convenience Stores,34.288239,-109.82866,Concho,AZ,Convenience Stores
227-223@8ts-zbk-w8v,4.31748811353631,7.8567067930958405,2.772588722239781,1,Tortas La Presa,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.407665,-111.81438,Mesa,AZ,Supermarkets and Other Grocery (except Convenience) Stores
22b-222@8ts-3h4-9j9,5.981414211254481,7.9966538754626075,3.044522437723423,1,Fry's Food & Drug Stores,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.204571,-110.84253,Tucson,AZ,Supermarkets and Other Grocery (except Convenience) Stores
228-222@8ts-zfq-x89,4.30406509320417,8.611411866655219,2.1972245773362196,1,7-Eleven,Grocery Stores,Convenience Stores,33.40773,-111.91743,Tempe,AZ,Convenience Stores
222-222@5zb-xbz-wc5,2.5649493574615367,8.42639282708974,3.0204248861443626,3,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.506153,-112.03768,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-222@8ts-79q-skf,6.059123195581797,9.317039990635239,1.9459101490553132,2,Circle K,Grocery Stores,Convenience Stores,32.133427,-110.92551,Tucson,AZ,Convenience Stores
228-223@5zb-xg2-75z,4.143134726391533,8.325548307161398,3.2188758248682006,3,Safeway,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.654915,-112.35007,Sun City West,AZ,Supermarkets and Other Grocery (except Convenience) Stores
225-222@8ts-zhz-dy9,4.852030263919617,9.092457331319466,1.791759469228055,2,Circle K,Grocery Stores,Convenience Stores,33.363483,-111.89259,Mesa,AZ,Convenience Stores
224-222@8ts-3n7-d7q,4.74493212836325,8.76389700713946,1.9459101490553132,2,Circle K,Grocery Stores,Convenience Stores,32.235966,-110.89219,Tucson,AZ,Convenience Stores
229-222@5zb-xbc-e89,4.1588830833596715,9.782054112252597,4.127134385045092,3,Maintenance Mart,Grocery Stores,Convenience Stores,33.486473,-112.09959,Phoenix,AZ,Convenience Stores
zzw-222@8ts-3h8-y35,4.795790545596741,8.16961956172385,2.0794415416798357,1,Circle K,Grocery Stores,Convenience Stores,32.220646,-110.82332,Tucson,AZ,Convenience Stores
22b-222@8ts-d5c-td9,6.62273632394984,8.869398159883518,3.044522437723423,1,Sprouts Farmers Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.468384,-112.33964,Avondale,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-222@8tt-pj7-nkf,5.53338948872752,8.593413217327646,1.791759469228055,1,Circle K,Grocery Stores,Convenience Stores,31.502291,-110.25675,Sierra Vista Southeast,AZ,Convenience Stores
zzy-222@8ts-zgj-dd9,5.823045895483019,7.92588031673756,2.9444389791664403,1,Safeway,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.416569,-111.87311,Mesa,AZ,Supermarkets and Other Grocery (except Convenience) Stores
226-222@5zb-xbr-vzz,3.6888794541139363,8.732304571033183,3.044522437723423,3,Fresh Meat and Discount Store,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.525898,-112.15207,Glendale,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzy-222@5zb-72h-2tv,2.70805020110221,7.312553498102598,3.1570004211501135,1,Friends of the Quartzsite Food Bank,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.668091,-114.22903,Quartzsite,AZ,Supermarkets and Other Grocery (except Convenience) Stores
22t-223@8ts-zcc-n89,5.700443573390687,7.947325027016463,2.6390573296152584,1,Safeway,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.395378,-111.75213,Mesa,AZ,Supermarkets and Other Grocery (except Convenience) Stores
226-225@8ts-zmy-r8v,4.867534450455582,8.324093761450404,1.791759469228055,1,Fast Market,Grocery Stores,Convenience Stores,33.393768,-111.66801,Mesa,AZ,Convenience Stores
223-222@8ts-wg4-hnq,3.091042453358316,8.260492856573185,4.454347296253507,3,Nob Hill Grocery,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.3992,-110.78514,Globe,AZ,Supermarkets and Other Grocery (except Convenience) Stores
226-222@5zb-xcm-4sq,4.382026634673881,7.931644021454311,2.1972245773362196,1,Mercado Y Carniceria El Rancho,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.570946,-112.08054,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
225-222@8ts-zbw-68v,5.605802066295998,9.197660318818809,1.9459101490553132,2,Circle K,Grocery Stores,Convenience Stores,33.336758,-111.68636,Mesa,AZ,Convenience Stores
zzw-223@8ts-ydw-gzf,6.236369590203704,9.498297406622395,1.9459101490553132,2,Circle K,Grocery Stores,Convenience Stores,32.997952,-111.52308,Coolidge,AZ,Convenience Stores
zzw-223@5zb-xd8-y5f,4.2626798770413155,8.426173793029069,2.302585092994046,1,Tienda Santaneca,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.49461,-112.18518,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-223@5zb-xcz-m6k,3.8918202981106265,9.13216259091216,2.302585092994046,2,ampm,Grocery Stores,Convenience Stores,33.46648,-112.11661,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
224-222@5zb-xcg-vvf,4.90527477843843,7.554858521040676,2.1972245773362196,1,Circle K,Grocery Stores,Convenience Stores,33.582943,-112.09931,Phoenix,AZ,Convenience Stores
222-222@5zb-xg6-p35,5.476463551931511,9.17367638760459,2.302585092994046,2,Carniceria Sahuayo,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.620449,-112.32803,El Mirage,AZ,Supermarkets and Other Grocery (except Convenience) Stores
226-222@5z9-phr-6c5,4.0943445622221,9.616338671246005,2.833213344056216,3,Route 66 Mini Market,Grocery Stores,Convenience Stores,35.198818,-111.64699,Flagstaff,AZ,Convenience Stores
223-222@5zb-wwh-jy9,4.663439094112067,8.209308411646937,2.8622008809294686,1,Circle K,Grocery Stores,Convenience Stores,33.59602,-112.10025,Phoenix,AZ,Convenience Stores
224-222@8ts-792-b49,4.74493212836325,8.276903481267057,2.0794415416798357,1,Circle K,Grocery Stores,Convenience Stores,32.148834,-111.01358,Tucson,AZ,Convenience Stores
223-223@8ts-d27-73q,6.206575926724928,8.195609567288775,3.044522437723423,1,Safeway,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.376133,-112.16637,Laveen,AZ,Supermarkets and Other Grocery (except Convenience) Stores
226-222@8ts-zxk-tvz,5.147494476813453,10.044292429127148,1.791759469228055,2,Circle K,Grocery Stores,Convenience Stores,33.305706,-111.96256,Chandler,AZ,Convenience Stores
zzy-223@5zb-72t-3wk,3.4965075614664802,8.902727664035522,2.1972245773362196,2,Coyote Fresh Foods,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.667294,-114.2104,Quartzsite,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-222@8ts-3j8-45f,5.556828061699537,8.053251153549096,1.791759469228055,1,Circle K,Grocery Stores,Convenience Stores,32.192421,-110.78926,Tucson,AZ,Convenience Stores
229-222@5zb-xbt-djv,4.927253685157205,8.511376306094673,2.3978952727983707,1,Carniceria El Camino,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.539104,-112.17703,Glendale,AZ,Supermarkets and Other Grocery (except Convenience) Stores
227-224@8ts-zfx-bhq,6.393590753950631,9.368283850042138,2.0794415416798357,2,Corner Store,Grocery Stores,Convenience Stores,33.466248,-111.99624,Phoenix,AZ,Convenience Stores
222-223@8ts-c7z-w6k,7.316548177182976,8.085794701281568,2.995732273553991,1,Fry's Food & Drug Stores,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.068031,-112.04432,Maricopa,AZ,Supermarkets and Other Grocery (except Convenience) Stores
